state,keyword,candidate_title,candidate_url,extracted_title,identifier,status,is_real_legal_source,matches_keyword,match_reason,match_terms,review_candidate,review_terms
AR,community land trust,Arkansas Housing Trust Fund Act of 2009,https://arkleg.state.ar.us/Home/FTPDocument?path=%2FACTS%2F2009%2FPublic%2FACT661.pdf,,A9,Unknown,True,True,state_direct_ar:arkansas housing trust fund act,arkansas housing trust fund act,False,
AR,community land trust,Act 365 of 2023,https://arkleg.state.ar.us/Home/FTPDocument?path=%2FACTS%2F2023R%2FPublic%2FACT365.pdf,,SB 2,Unknown,True,True,state_fallback_ar:housing trust fund,housing trust fund; arkansas housing trust fund,False,
