state,source_type,source_url,title,identifier,chapter,status,last_seen_date,summary_snippet,keywords_matched,confidence,notes,airtable_category,content_hash,session,match_reason,match_terms
WA,code site,https://app.leg.wa.gov/rcw/default.aspx?cite=84.14.007,RCW 84.14.007: Purpose.,Wash. Rev. Code § 84.14.007,84.14,Unknown,2026-04-01,"rcw 84.14.007: purpose. print rcws > title 84 > chapter 84.14 > section 84.14.007 84.14.005 << 84.14.007 >> 84.14.010 pdf rcw 84.14.007 purpose. it is the purpose of this chapter to encourage increased residential opportunities, including affordable housing opportunities, in cities that are required",community land trust,Low,,Affordability Covenants,fb3369087d81446c7fa56390b073dc49016eff99e5c294d0f0cdbd41e2e2cbac,,state_fallback_wa:affordable housing,affordable housing
WA,code site,https://app.leg.wa.gov/rcw/default.aspx?cite=84.14.008,,Wash. Rev. Code § 84.14.008,84.14,Unknown,2026-04-01,"print rcws > title 84 > chapter 84.14 > section 84.14.008 the citation you requested cannot be found. please verify that you have a valid rcw citation and try again or look in the rcw dispositions for rcw sections that have been repealed, expired, decodified, or recodified.",community land trust,Low,,Definition of CLT,8b8b62c0b53f14a2504023a795d12875e3a20f491b7641b7f673270016b483bc,,,
WA,code site,https://app.leg.wa.gov/rcw/default.aspx?cite=84.14.009,,Wash. Rev. Code § 84.14.009,84.14,Unknown,2026-04-01,"print rcws > title 84 > chapter 84.14 > section 84.14.009 the citation you requested cannot be found. please verify that you have a valid rcw citation and try again or look in the rcw dispositions for rcw sections that have been repealed, expired, decodified, or recodified.",community land trust,Low,,Definition of CLT,a79028ce88aa0efd0dd86e60b1276633370b343421934b9d76088a2c7a38ca87,,,
WA,code site,https://app.leg.wa.gov/rcw/default.aspx?cite=84.14.010,RCW 84.14.010: Definitions.,Wash. Rev. Code § 84.14.010,84.14,Amended,2026-04-01,"rcw 84.14.010: definitions. print rcws > title 84 > chapter 84.14 > section 84.14.010 84.14.007 << 84.14.010 >> 84.14.015 pdf rcw 84.14.010 definitions. the definitions in this section apply throughout this chapter unless the context clearly requires otherwise. (1) ""affordable housing"" means residen",community land trust,Low,,Affordability Covenants,72e91787af81b7717d07395388c188d3876b5dfb73a82eb1165a6ca64ae286fb,,state_fallback_wa:affordable housing,affordable housing
WA,code site,https://app.leg.wa.gov/rcw/default.aspx?cite=84.14.011,,Wash. Rev. Code § 84.14.011,84.14,Unknown,2026-04-01,"print rcws > title 84 > chapter 84.14 > section 84.14.011 the citation you requested cannot be found. please verify that you have a valid rcw citation and try again or look in the rcw dispositions for rcw sections that have been repealed, expired, decodified, or recodified.",community land trust,Low,,Definition of CLT,228121f80dead889272f41a6c3aa46ad869c42048aed1fb691e2e487a5400193,,,
WA,code site,https://app.leg.wa.gov/rcw/default.aspx?cite=84.14.012,,Wash. Rev. Code § 84.14.012,84.14,Unknown,2026-04-01,"print rcws > title 84 > chapter 84.14 > section 84.14.012 the citation you requested cannot be found. please verify that you have a valid rcw citation and try again or look in the rcw dispositions for rcw sections that have been repealed, expired, decodified, or recodified.",community land trust,Low,,Definition of CLT,423459bbe01fab498729e1d0f7a6fe201466ba6613eb619befe9b208eae5e57a,,,
WA,code site,https://app.leg.wa.gov/rcw/default.aspx?cite=84.14.013,,Wash. Rev. Code § 84.14.013,84.14,Unknown,2026-04-01,"print rcws > title 84 > chapter 84.14 > section 84.14.013 the citation you requested cannot be found. please verify that you have a valid rcw citation and try again or look in the rcw dispositions for rcw sections that have been repealed, expired, decodified, or recodified.",community land trust,Low,,Definition of CLT,8026c54df2b47e5bd4e582315eb235cf51f4835ece1d4c0fe8e0cab4f1404596,,,
WA,code site,https://app.leg.wa.gov/rcw/default.aspx?cite=84.14.014,,Wash. Rev. Code § 84.14.014,84.14,Unknown,2026-04-01,"print rcws > title 84 > chapter 84.14 > section 84.14.014 the citation you requested cannot be found. please verify that you have a valid rcw citation and try again or look in the rcw dispositions for rcw sections that have been repealed, expired, decodified, or recodified.",community land trust,Low,,Definition of CLT,24688766d2b92e06aee937e972d5d9be27d96396df272d1c9901337725f7289b,,,
WA,code site,https://app.leg.wa.gov/rcw/default.aspx?cite=84.14.015,RCW 84.14.015: Transit-oriented development—Application standards.,Wash. Rev. Code § 84.14.015,84.14,Unknown,2026-04-01,rcw 84.14.015: transit-oriented development—application standards. print rcws > title 84 > chapter 84.14 > section 84.14.015 84.14.010 << 84.14.015 >> 84.14.020 pdf rcw 84.14.015 transit-oriented development — application standards. the governing authority of a city with a station area must adopt an,community land trust,Low,,Definition of CLT,bd936a6cfb6a814c93867a73d30f6dc0bfd6886975156e7e65f9c16c08a0a4a8,,,
WA,code site,https://app.leg.wa.gov/rcw/default.aspx?cite=84.14.016,,Wash. Rev. Code § 84.14.016,84.14,Unknown,2026-04-01,"print rcws > title 84 > chapter 84.14 > section 84.14.016 the citation you requested cannot be found. please verify that you have a valid rcw citation and try again or look in the rcw dispositions for rcw sections that have been repealed, expired, decodified, or recodified.",community land trust,Low,,Definition of CLT,4ff16f9f4acd3c5cc8b9b88f00379a7d5532277ed995ca1d78fd2fb0498542f4,,,
WA,code site,https://app.leg.wa.gov/rcw/default.aspx?cite=84.14.017,,Wash. Rev. Code § 84.14.017,84.14,Unknown,2026-04-01,"print rcws > title 84 > chapter 84.14 > section 84.14.017 the citation you requested cannot be found. please verify that you have a valid rcw citation and try again or look in the rcw dispositions for rcw sections that have been repealed, expired, decodified, or recodified.",community land trust,Low,,Definition of CLT,92e65487fadc660fdbd7c00f0fd83859f6cf8cd1ef1ab5bf8936c2ad1a36e64a,,,
WA,code site,https://app.leg.wa.gov/rcw/default.aspx?cite=84.14.018,,Wash. Rev. Code § 84.14.018,84.14,Unknown,2026-04-01,"print rcws > title 84 > chapter 84.14 > section 84.14.018 the citation you requested cannot be found. please verify that you have a valid rcw citation and try again or look in the rcw dispositions for rcw sections that have been repealed, expired, decodified, or recodified.",community land trust,Low,,Definition of CLT,4a24ece977fd886a6a8dbe3e4d142ea2f3e5b54f3dcc1efe41882cb301796996,,,
WA,code site,https://app.leg.wa.gov/rcw/default.aspx?cite=84.14.019,,Wash. Rev. Code § 84.14.019,84.14,Unknown,2026-04-01,"print rcws > title 84 > chapter 84.14 > section 84.14.019 the citation you requested cannot be found. please verify that you have a valid rcw citation and try again or look in the rcw dispositions for rcw sections that have been repealed, expired, decodified, or recodified.",community land trust,Low,,Definition of CLT,785397e519ebe30b06223b0bca2bf6ed759e1f83e02441b902097da0d2984ec7,,,
WA,code site,https://app.leg.wa.gov/rcw/default.aspx?cite=84.14.020,RCW 84.14.020: Exemption—Duration—Valuation—Relocation assistance.,Wash. Rev. Code § 84.14.020,84.14,Amended,2026-04-01,rcw 84.14.020: exemption—duration—valuation—relocation assistance. print rcws > title 84 > chapter 84.14 > section 84.14.020 84.14.015 << 84.14.020 >> 84.14.021 pdf rcw 84.14.020 exemption — duration — valuation — relocation assistance. *** change in 2026 *** (see 2451-s2.sl ) *** (1)(a) the value o,community land trust,Low,,Definition of CLT,2b569ee69d4610770a64330ceb268af92ed6f1200d97de13b7d7c4c2983723a4,,state_fallback_wa:affordable housing,affordable housing; low-income housing; permanently affordable
WA,code site,https://app.leg.wa.gov/rcw/default.aspx?cite=84.14.021,RCW 84.14.021: Exemption—Duration—Valuation—New construction.,Wash. Rev. Code § 84.14.021,84.14,Unknown,2026-04-01,"rcw 84.14.021: exemption—duration—valuation—new construction. print rcws > title 84 > chapter 84.14 > section 84.14.021 84.14.020 << 84.14.021 >> 84.14.030 pdf rcw 84.14.021 exemption — duration — valuation — new construction. (1)(a) the value of new housing construction, conversion, and rehabilitat",community land trust,Low,,Definition of CLT,cb921c3fb7b4e6a70e437f5e401eaf3a01011d0b8be20ee8bc0f3c0ba1aafa29,,state_fallback_wa:affordable housing,affordable housing; permanently affordable; permanent affordability; resale restriction
WA,code site,https://app.leg.wa.gov/rcw/default.aspx?cite=84.14.022,,Wash. Rev. Code § 84.14.022,84.14,Unknown,2026-04-01,"print rcws > title 84 > chapter 84.14 > section 84.14.022 the citation you requested cannot be found. please verify that you have a valid rcw citation and try again or look in the rcw dispositions for rcw sections that have been repealed, expired, decodified, or recodified.",community land trust,Low,,Definition of CLT,54d134ea799777ab8f46b035464c8953be8504a8d9a61283243cd597387c1e12,,,
WA,code site,https://app.leg.wa.gov/rcw/default.aspx?cite=84.14.023,,Wash. Rev. Code § 84.14.023,84.14,Unknown,2026-04-01,"print rcws > title 84 > chapter 84.14 > section 84.14.023 the citation you requested cannot be found. please verify that you have a valid rcw citation and try again or look in the rcw dispositions for rcw sections that have been repealed, expired, decodified, or recodified.",community land trust,Low,,Definition of CLT,064790aef8a8e6a22f76ab72e05300b3d128ba86722e47c4a98f627afbb74c55,,,
WA,code site,https://app.leg.wa.gov/rcw/default.aspx?cite=84.14.024,,Wash. Rev. Code § 84.14.024,84.14,Unknown,2026-04-01,"print rcws > title 84 > chapter 84.14 > section 84.14.024 the citation you requested cannot be found. please verify that you have a valid rcw citation and try again or look in the rcw dispositions for rcw sections that have been repealed, expired, decodified, or recodified.",community land trust,Low,,Definition of CLT,2b0e9841caf81ced101c1b7a9ec45713be71172e3c8d1bd23c92dfebf9a9f876,,,
WA,code site,https://app.leg.wa.gov/rcw/default.aspx?cite=84.14.025,,Wash. Rev. Code § 84.14.025,84.14,Unknown,2026-04-01,"print rcws > title 84 > chapter 84.14 > section 84.14.025 the citation you requested cannot be found. please verify that you have a valid rcw citation and try again or look in the rcw dispositions for rcw sections that have been repealed, expired, decodified, or recodified.",community land trust,Low,,Definition of CLT,7e387f49aa2cbb9075e4be277294f2617df6c065c038cca092cb6b5d9a53dd2c,,,
WA,code site,https://app.leg.wa.gov/rcw/default.aspx?cite=84.14.026,,Wash. Rev. Code § 84.14.026,84.14,Unknown,2026-04-01,"print rcws > title 84 > chapter 84.14 > section 84.14.026 the citation you requested cannot be found. please verify that you have a valid rcw citation and try again or look in the rcw dispositions for rcw sections that have been repealed, expired, decodified, or recodified.",community land trust,Low,,Definition of CLT,ffad8661961508df92aad9b25a245e98f302c3b727d04ede74c5d274fbcada90,,,
WA,code site,https://app.leg.wa.gov/rcw/default.aspx?cite=84.14.027,,Wash. Rev. Code § 84.14.027,84.14,Unknown,2026-04-01,"print rcws > title 84 > chapter 84.14 > section 84.14.027 the citation you requested cannot be found. please verify that you have a valid rcw citation and try again or look in the rcw dispositions for rcw sections that have been repealed, expired, decodified, or recodified.",community land trust,Low,,Definition of CLT,ce8b40407547d5eaa69a4087478a0d3205a0d3383cf14d32a60c5a7501198c7e,,,
WA,code site,https://app.leg.wa.gov/rcw/default.aspx?cite=84.14.028,,Wash. Rev. Code § 84.14.028,84.14,Unknown,2026-04-01,"print rcws > title 84 > chapter 84.14 > section 84.14.028 the citation you requested cannot be found. please verify that you have a valid rcw citation and try again or look in the rcw dispositions for rcw sections that have been repealed, expired, decodified, or recodified.",community land trust,Low,,Definition of CLT,79df8be8aec0cf0393653ea60aeaed0e550d5956b78c07d8d40b2a3f195a2d13,,,
WA,code site,https://app.leg.wa.gov/rcw/default.aspx?cite=84.14.029,,Wash. Rev. Code § 84.14.029,84.14,Unknown,2026-04-01,"print rcws > title 84 > chapter 84.14 > section 84.14.029 the citation you requested cannot be found. please verify that you have a valid rcw citation and try again or look in the rcw dispositions for rcw sections that have been repealed, expired, decodified, or recodified.",community land trust,Low,,Definition of CLT,7ba5ed97fad16f1daa8a5dfa8d9a7c300b596880df9a41997877637271701772,,,
WA,code site,https://app.leg.wa.gov/rcw/default.aspx?cite=84.14.030,RCW 84.14.030: Application—Requirements.,Wash. Rev. Code § 84.14.030,84.14,Unknown,2026-04-01,rcw 84.14.030: application—requirements. print rcws > title 84 > chapter 84.14 > section 84.14.030 84.14.021 << 84.14.030 >> 84.14.040 pdf rcw 84.14.030 application — requirements. an owner of property making application under this chapter must meet the following requirements: (1) the new or rehabil,community land trust,Low,,Definition of CLT,a99b675eb898fb76da260b3b302af07ee22c35afabb6590609e41d3740ecd4c5,,,
WA,code site,https://app.leg.wa.gov/rcw/default.aspx?cite=84.14.031,,Wash. Rev. Code § 84.14.031,84.14,Unknown,2026-04-01,"print rcws > title 84 > chapter 84.14 > section 84.14.031 the citation you requested cannot be found. please verify that you have a valid rcw citation and try again or look in the rcw dispositions for rcw sections that have been repealed, expired, decodified, or recodified.",community land trust,Low,,Definition of CLT,48cec00ae70d97c7161aba7849172a9e73a3637a0c2cea7ad22fabb6f5b5f3c6,,,
WA,code site,https://app.leg.wa.gov/rcw/default.aspx?cite=84.14.032,,Wash. Rev. Code § 84.14.032,84.14,Unknown,2026-04-01,"print rcws > title 84 > chapter 84.14 > section 84.14.032 the citation you requested cannot be found. please verify that you have a valid rcw citation and try again or look in the rcw dispositions for rcw sections that have been repealed, expired, decodified, or recodified.",community land trust,Low,,Definition of CLT,c67afb54f85110333b39786fc94dbb040300abf4bb3f08960c5ae7058c71e10a,,,
WA,code site,https://app.leg.wa.gov/rcw/default.aspx?cite=84.14.033,,Wash. Rev. Code § 84.14.033,84.14,Unknown,2026-04-01,"print rcws > title 84 > chapter 84.14 > section 84.14.033 the citation you requested cannot be found. please verify that you have a valid rcw citation and try again or look in the rcw dispositions for rcw sections that have been repealed, expired, decodified, or recodified.",community land trust,Low,,Definition of CLT,25a3175f2a69441bd6c181614a2a9bd2b8e12ce2dd703086bf73b4f01bafd2e5,,,
WA,code site,https://app.leg.wa.gov/rcw/default.aspx?cite=84.14.034,,Wash. Rev. Code § 84.14.034,84.14,Unknown,2026-04-01,"print rcws > title 84 > chapter 84.14 > section 84.14.034 the citation you requested cannot be found. please verify that you have a valid rcw citation and try again or look in the rcw dispositions for rcw sections that have been repealed, expired, decodified, or recodified.",community land trust,Low,,Definition of CLT,969df5dbf333bda7cdd799be65d0269f28a9991d9c354528e66a9e3c604de4b5,,,
WA,code site,https://app.leg.wa.gov/rcw/default.aspx?cite=84.14.035,,Wash. Rev. Code § 84.14.035,84.14,Unknown,2026-04-01,"print rcws > title 84 > chapter 84.14 > section 84.14.035 the citation you requested cannot be found. please verify that you have a valid rcw citation and try again or look in the rcw dispositions for rcw sections that have been repealed, expired, decodified, or recodified.",community land trust,Low,,Definition of CLT,ea1753699f04bbd38d6709edb9173fbff82d8d55d4ad534d05d01beab05c6a38,,,
WA,code site,https://app.leg.wa.gov/rcw/default.aspx?cite=84.14.036,,Wash. Rev. Code § 84.14.036,84.14,Unknown,2026-04-01,"print rcws > title 84 > chapter 84.14 > section 84.14.036 the citation you requested cannot be found. please verify that you have a valid rcw citation and try again or look in the rcw dispositions for rcw sections that have been repealed, expired, decodified, or recodified.",community land trust,Low,,Definition of CLT,cdc793ab2d37b7775478a29463284453b6b6812246855b549be430d4b7fc182d,,,
WA,code site,https://app.leg.wa.gov/rcw/default.aspx?cite=84.14.037,,Wash. Rev. Code § 84.14.037,84.14,Unknown,2026-04-01,"print rcws > title 84 > chapter 84.14 > section 84.14.037 the citation you requested cannot be found. please verify that you have a valid rcw citation and try again or look in the rcw dispositions for rcw sections that have been repealed, expired, decodified, or recodified.",community land trust,Low,,Definition of CLT,1e116f9a42601bc163001f5953554d8dcc9b1d4ad2916491729835f1dd5376bc,,,
WA,code site,https://app.leg.wa.gov/rcw/default.aspx?cite=84.14.038,,Wash. Rev. Code § 84.14.038,84.14,Unknown,2026-04-01,"print rcws > title 84 > chapter 84.14 > section 84.14.038 the citation you requested cannot be found. please verify that you have a valid rcw citation and try again or look in the rcw dispositions for rcw sections that have been repealed, expired, decodified, or recodified.",community land trust,Low,,Definition of CLT,c07b65ab630c6d1a36b21b384d1db96f5994aac75bc20481915b102231851e6d,,,
WA,code site,https://app.leg.wa.gov/rcw/default.aspx?cite=84.14.039,,Wash. Rev. Code § 84.14.039,84.14,Unknown,2026-04-01,"print rcws > title 84 > chapter 84.14 > section 84.14.039 the citation you requested cannot be found. please verify that you have a valid rcw citation and try again or look in the rcw dispositions for rcw sections that have been repealed, expired, decodified, or recodified.",community land trust,Low,,Definition of CLT,69ecfffd4bcee3cb17f40d8f13631066f112f9c0ef9ef495bdf4a618421ec538,,,
WA,code site,https://app.leg.wa.gov/rcw/default.aspx?cite=84.14.040,"RCW 84.14.040: Designation of residential targeted area—Criteria—Local designation—Hearing—Standards, guidelines.",Wash. Rev. Code § 84.14.040,84.14,Unknown,2026-04-01,"rcw 84.14.040: designation of residential targeted area—criteria—local designation—hearing—standards, guidelines. print rcws > title 84 > chapter 84.14 > section 84.14.040 84.14.030 << 84.14.040 >> 84.14.050 pdf rcw 84.14.040 designation of residential targeted area — criteria — local designation — ",community land trust,Low,,Definition of CLT,72da8608cc11a784fdaba998c9cb794558deb449f96e95bfddeb34d48f4a7c90,,state_fallback_wa:affordable housing,affordable housing
WA,code site,https://app.leg.wa.gov/rcw/default.aspx?cite=84.14.041,,Wash. Rev. Code § 84.14.041,84.14,Unknown,2026-04-01,"print rcws > title 84 > chapter 84.14 > section 84.14.041 the citation you requested cannot be found. please verify that you have a valid rcw citation and try again or look in the rcw dispositions for rcw sections that have been repealed, expired, decodified, or recodified.",community land trust,Low,,Definition of CLT,2e846a7e6cd445135ab11cb935237ce623902c957157dc62b9cdff50beb34312,,,
WA,code site,https://app.leg.wa.gov/rcw/default.aspx?cite=84.14.042,,Wash. Rev. Code § 84.14.042,84.14,Unknown,2026-04-01,"print rcws > title 84 > chapter 84.14 > section 84.14.042 the citation you requested cannot be found. please verify that you have a valid rcw citation and try again or look in the rcw dispositions for rcw sections that have been repealed, expired, decodified, or recodified.",community land trust,Low,,Definition of CLT,da324f37b07f472421708463ff44337ccd7542ca17acf65a1c6e4a1359630796,,,
WA,code site,https://app.leg.wa.gov/rcw/default.aspx?cite=84.14.043,,Wash. Rev. Code § 84.14.043,84.14,Unknown,2026-04-01,"print rcws > title 84 > chapter 84.14 > section 84.14.043 the citation you requested cannot be found. please verify that you have a valid rcw citation and try again or look in the rcw dispositions for rcw sections that have been repealed, expired, decodified, or recodified.",community land trust,Low,,Definition of CLT,819748433c9068d28dee885f524a20001bbe328000c817acd1d4f3627142c888,,,
WA,code site,https://app.leg.wa.gov/rcw/default.aspx?cite=84.14.044,,Wash. Rev. Code § 84.14.044,84.14,Unknown,2026-04-01,"print rcws > title 84 > chapter 84.14 > section 84.14.044 the citation you requested cannot be found. please verify that you have a valid rcw citation and try again or look in the rcw dispositions for rcw sections that have been repealed, expired, decodified, or recodified.",community land trust,Low,,Definition of CLT,fff4348c2e39c69f13ea5c12c6248f53957790845a3883fa87618db3d7fd7ddb,,,
WA,code site,https://app.leg.wa.gov/rcw/default.aspx?cite=84.14.045,,Wash. Rev. Code § 84.14.045,84.14,Unknown,2026-04-01,"print rcws > title 84 > chapter 84.14 > section 84.14.045 the citation you requested cannot be found. please verify that you have a valid rcw citation and try again or look in the rcw dispositions for rcw sections that have been repealed, expired, decodified, or recodified.",community land trust,Low,,Definition of CLT,33de60512993dc53aa87ef3e34aee77b29ad18dbef1abc969fb85b546af59c29,,,
WA,code site,https://app.leg.wa.gov/rcw/default.aspx?cite=84.14.046,,Wash. Rev. Code § 84.14.046,84.14,Unknown,2026-04-01,"print rcws > title 84 > chapter 84.14 > section 84.14.046 the citation you requested cannot be found. please verify that you have a valid rcw citation and try again or look in the rcw dispositions for rcw sections that have been repealed, expired, decodified, or recodified.",community land trust,Low,,Definition of CLT,cd6f912c96acc1725e097644fa9f3485ff64b793a3bc4e8fb3cc5421a11647a1,,,
WA,code site,https://app.leg.wa.gov/rcw/default.aspx?cite=84.14.047,,Wash. Rev. Code § 84.14.047,84.14,Unknown,2026-04-01,"print rcws > title 84 > chapter 84.14 > section 84.14.047 the citation you requested cannot be found. please verify that you have a valid rcw citation and try again or look in the rcw dispositions for rcw sections that have been repealed, expired, decodified, or recodified.",community land trust,Low,,Definition of CLT,2ddab3c6af4ca5b0b67d1962d8269282e940ccf332e644a41ffdb0ccca99c37f,,,
WA,code site,https://app.leg.wa.gov/rcw/default.aspx?cite=84.14.048,,Wash. Rev. Code § 84.14.048,84.14,Unknown,2026-04-01,"print rcws > title 84 > chapter 84.14 > section 84.14.048 the citation you requested cannot be found. please verify that you have a valid rcw citation and try again or look in the rcw dispositions for rcw sections that have been repealed, expired, decodified, or recodified.",community land trust,Low,,Definition of CLT,91d9682893250bde0ebf699f4fa935ab6c6964fe12bfb0071223c63c1c09ae6d,,,
WA,code site,https://app.leg.wa.gov/rcw/default.aspx?cite=84.14.049,,Wash. Rev. Code § 84.14.049,84.14,Unknown,2026-04-01,"print rcws > title 84 > chapter 84.14 > section 84.14.049 the citation you requested cannot be found. please verify that you have a valid rcw citation and try again or look in the rcw dispositions for rcw sections that have been repealed, expired, decodified, or recodified.",community land trust,Low,,Definition of CLT,bd1b44f7623c7f3dde69d19d0f6484178d0a3fb65ea8e393f42bff81c4c63664,,,
WA,code site,https://app.leg.wa.gov/rcw/default.aspx?cite=84.14.050,RCW 84.14.050: Application—Procedures.,Wash. Rev. Code § 84.14.050,84.14,Unknown,2026-04-01,rcw 84.14.050: application—procedures. print rcws > title 84 > chapter 84.14 > section 84.14.050 84.14.040 << 84.14.050 >> 84.14.060 pdf rcw 84.14.050 application — procedures. an owner of property seeking tax incentives under this chapter must complete the following procedures: (1) in the case of r,community land trust,Low,,Definition of CLT,9053a6647e163d8390c1f3e5b4da437361ea9b8593b329289eece516179c4a85,,,
WA,code site,https://app.leg.wa.gov/rcw/default.aspx?cite=35.21.800,"RCW 35.21.800: Foreign trade zones—Legislative finding, intent.",Wash. Rev. Code § 35.21.800,35.21,Unknown,2026-04-01,"rcw 35.21.800: foreign trade zones—legislative finding, intent. print rcws > title 35 > chapter 35.21 > section 35.21.800 35.21.790 << 35.21.800 >> 35.21.805 pdf rcw 35.21.800 foreign trade zones — legislative finding, intent. it is the finding of the legislature that foreign trade zones serve an im",community land trust,Low,,Definition of CLT,c3621ba8f947aa61e7317be43a6025db0f6e94e04598cd4f55dddc085259ffad,,,
WA,code site,https://app.leg.wa.gov/rcw/default.aspx?cite=35.21.801,,Wash. Rev. Code § 35.21.801,35.21,Unknown,2026-04-01,"print rcws > title 35 > chapter 35.21 > section 35.21.801 the citation you requested cannot be found. please verify that you have a valid rcw citation and try again or look in the rcw dispositions for rcw sections that have been repealed, expired, decodified, or recodified.",community land trust,Low,,Definition of CLT,c2de5c0e6b5cee874a6f6ae613954b1d911db42575986d3d7dc54bc0e29f068a,,,
WA,code site,https://app.leg.wa.gov/rcw/default.aspx?cite=35.21.802,,Wash. Rev. Code § 35.21.802,35.21,Unknown,2026-04-01,"print rcws > title 35 > chapter 35.21 > section 35.21.802 the citation you requested cannot be found. please verify that you have a valid rcw citation and try again or look in the rcw dispositions for rcw sections that have been repealed, expired, decodified, or recodified.",community land trust,Low,,Definition of CLT,af7149b4c8de6af607a1947e5b2804fa9a9e4a3eacb9f2fe2a98509bd43f14a5,,,
WA,code site,https://app.leg.wa.gov/rcw/default.aspx?cite=35.21.803,,Wash. Rev. Code § 35.21.803,35.21,Unknown,2026-04-01,"print rcws > title 35 > chapter 35.21 > section 35.21.803 the citation you requested cannot be found. please verify that you have a valid rcw citation and try again or look in the rcw dispositions for rcw sections that have been repealed, expired, decodified, or recodified.",community land trust,Low,,Definition of CLT,432a75dd9db21182f33dcb1e4f56cb1096bd7d36ed49c661be75b1bdd2e403ca,,,
WA,code site,https://app.leg.wa.gov/rcw/default.aspx?cite=35.21.804,,Wash. Rev. Code § 35.21.804,35.21,Unknown,2026-04-01,"print rcws > title 35 > chapter 35.21 > section 35.21.804 the citation you requested cannot be found. please verify that you have a valid rcw citation and try again or look in the rcw dispositions for rcw sections that have been repealed, expired, decodified, or recodified.",community land trust,Low,,Definition of CLT,d38b2adffe6722dbaa1aa2d451d3bb97fa64ab5e4f916555bf764525b57fa96c,,,
WA,code site,https://app.leg.wa.gov/rcw/default.aspx?cite=35.21.805,"RCW 35.21.805: Foreign trade zones—Authority to apply for permission to establish, operate and maintain.",Wash. Rev. Code § 35.21.805,35.21,Unknown,2026-04-01,"rcw 35.21.805: foreign trade zones—authority to apply for permission to establish, operate and maintain. print rcws > title 35 > chapter 35.21 > section 35.21.805 35.21.800 << 35.21.805 >> 35.21.810 pdf rcw 35.21.805 foreign trade zones — authority to apply for permission to establish, operate and m",community land trust,Low,,Definition of CLT,e5e4614a21ac294d6399a700d19eb4cfcffa1d8d0d95da3072a302ed8b5e3d64,,,
WA,code site,https://app.leg.wa.gov/rcw/default.aspx?cite=35.21.806,,Wash. Rev. Code § 35.21.806,35.21,Unknown,2026-04-01,"print rcws > title 35 > chapter 35.21 > section 35.21.806 the citation you requested cannot be found. please verify that you have a valid rcw citation and try again or look in the rcw dispositions for rcw sections that have been repealed, expired, decodified, or recodified.",community land trust,Low,,Definition of CLT,01544f7d46e2e3d83cd27ebc449388ac818c50d626c1cc61720db261a63103af,,,
WA,code site,https://app.leg.wa.gov/rcw/default.aspx?cite=35.21.807,,Wash. Rev. Code § 35.21.807,35.21,Unknown,2026-04-01,"print rcws > title 35 > chapter 35.21 > section 35.21.807 the citation you requested cannot be found. please verify that you have a valid rcw citation and try again or look in the rcw dispositions for rcw sections that have been repealed, expired, decodified, or recodified.",community land trust,Low,,Definition of CLT,49917f3449f9080208df07c32afe3ed579f8c602aa7e06c5be96cf16f7cfafa9,,,
WA,code site,https://app.leg.wa.gov/rcw/default.aspx?cite=35.21.808,,Wash. Rev. Code § 35.21.808,35.21,Unknown,2026-04-01,"print rcws > title 35 > chapter 35.21 > section 35.21.808 the citation you requested cannot be found. please verify that you have a valid rcw citation and try again or look in the rcw dispositions for rcw sections that have been repealed, expired, decodified, or recodified.",community land trust,Low,,Definition of CLT,5c5d2a009a1e27b32029c689fff21d72abdff65e6004af23527de629f3bc5dca,,,
WA,code site,https://app.leg.wa.gov/rcw/default.aspx?cite=35.21.809,,Wash. Rev. Code § 35.21.809,35.21,Unknown,2026-04-01,"print rcws > title 35 > chapter 35.21 > section 35.21.809 the citation you requested cannot be found. please verify that you have a valid rcw citation and try again or look in the rcw dispositions for rcw sections that have been repealed, expired, decodified, or recodified.",community land trust,Low,,Definition of CLT,c94d43efcaf2eae580a28a863c836c750586f4518577d4ae843f0e0ff0dcbd62,,,
WA,code site,https://app.leg.wa.gov/rcw/default.aspx?cite=35.21.810,RCW 35.21.810: Hydroplane races—Providing for restrooms and other services in public parks for spectators—Admission fees—Authorized.,Wash. Rev. Code § 35.21.810,35.21,Unknown,2026-04-01,rcw 35.21.810: hydroplane races—providing for restrooms and other services in public parks for spectators—admission fees—authorized. print rcws > title 35 > chapter 35.21 > section 35.21.810 35.21.805 << 35.21.810 >> 35.21.815 pdf rcw 35.21.810 hydroplane races — providing for restrooms and other se,community land trust,Low,,Definition of CLT,700f80a2f9b548f22e9db370018a9284fcfeaede0d38f865dc77affdcc521929,,,
WA,code site,https://app.leg.wa.gov/rcw/default.aspx?cite=35.21.811,,Wash. Rev. Code § 35.21.811,35.21,Unknown,2026-04-01,"print rcws > title 35 > chapter 35.21 > section 35.21.811 the citation you requested cannot be found. please verify that you have a valid rcw citation and try again or look in the rcw dispositions for rcw sections that have been repealed, expired, decodified, or recodified.",community land trust,Low,,Definition of CLT,b5fe44c30c8be611d40bedc2b1972a74fd4e810bd7fbbed08476cb280cd0ba90,,,
WA,code site,https://app.leg.wa.gov/rcw/default.aspx?cite=35.21.812,,Wash. Rev. Code § 35.21.812,35.21,Unknown,2026-04-01,"print rcws > title 35 > chapter 35.21 > section 35.21.812 the citation you requested cannot be found. please verify that you have a valid rcw citation and try again or look in the rcw dispositions for rcw sections that have been repealed, expired, decodified, or recodified.",community land trust,Low,,Definition of CLT,860f8cc909eeb56776df6305d850a5f7887264ec5fe0d4e435d073ca54bc7b1f,,,
